created_at,annotation_type,book_key,corpus_row,google_volume_id,canonical_isbn_13,isbn_13,isbn_10,title,author,concept_slug,concept_name,parent_slug,parent_name,strength,strength_label,notes
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780471273820,426,mna7CdjGdcYC,9780471273820,9780471273820,0471273821,Come Into My Trading Room,Alexander Elder,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780471273820,426,mna7CdjGdcYC,9780471273820,9780471273820,0471273821,Come Into My Trading Room,Alexander Elder,backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780471273820,426,mna7CdjGdcYC,9780471273820,9780471273820,0471273821,Come Into My Trading Room,Alexander Elder,trade_planning_and_preparation,Trade Planning and Preparation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780471273820,426,mna7CdjGdcYC,9780471273820,9780471273820,0471273821,Come Into My Trading Room,Alexander Elder,journaling_and_performance_review,Journaling and Performance Review,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,stop_loss_and_exit_rules,Stop-Loss and Exit Rules,risk_management,Risk Management,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,risk_reward_and_expectancy,Risk-Reward and Expectancy,risk_management,Risk Management,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,drawdown_management,Drawdown Management,risk_management,Risk Management,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,trend_analysis,Trend Analysis,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,support_and_resistance,Support and Resistance,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,market_structure_and_regime_identification,Market Structure and Regime Identification,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,trade_planning_and_preparation,Trade Planning and Preparation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118005576,427,237PaZVtDjMC,9781118005576,9781118005576,1118005570,The New Sell and Sell Short,Alexander Elder,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:rSkyvwEACAAJ,428,rSkyvwEACAAJ,,,,Entries & Exits,Alexander Elder,trade_planning_and_preparation,Trade Planning and Preparation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:rSkyvwEACAAJ,428,rSkyvwEACAAJ,,,,Entries & Exits,Alexander Elder,journaling_and_performance_review,Journaling and Performance Review,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:rSkyvwEACAAJ,428,rSkyvwEACAAJ,,,,Entries & Exits,Alexander Elder,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:rSkyvwEACAAJ,428,rSkyvwEACAAJ,,,,Entries & Exits,Alexander Elder,execution_quality_and_trade_implementation,Execution Quality and Trade Implementation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.3,conditional,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:rSkyvwEACAAJ,428,rSkyvwEACAAJ,,,,Entries & Exits,Alexander Elder,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:rSkyvwEACAAJ,428,rSkyvwEACAAJ,,,,Entries & Exits,Alexander Elder,stop_loss_and_exit_rules,Stop-Loss and Exit Rules,risk_management,Risk Management,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118160589,429,jbD47VkOHAEC,9781118160589,9781118160589,1118160584,Evidence-Based Technical Analysis,David Aronson,backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118160589,429,jbD47VkOHAEC,9781118160589,9781118160589,1118160584,Evidence-Based Technical Analysis,David Aronson,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118160589,429,jbD47VkOHAEC,9781118160589,9781118160589,1118160584,Evidence-Based Technical Analysis,David Aronson,system_iteration_and_continuous_improvement,System Iteration and Continuous Improvement,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118160589,429,jbD47VkOHAEC,9781118160589,9781118160589,1118160584,Evidence-Based Technical Analysis,David Aronson,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118160589,429,jbD47VkOHAEC,9781118160589,9781118160589,1118160584,Evidence-Based Technical Analysis,David Aronson,probabilistic_thinking_and_uncertainty,Probabilistic Thinking and Uncertainty,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781118160589,429,jbD47VkOHAEC,9781118160589,9781118160589,1118160584,Evidence-Based Technical Analysis,David Aronson,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,0.5,weak,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,probabilistic_thinking_and_uncertainty,Probabilistic Thinking and Uncertainty,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,position_sizing,Position Sizing,risk_management,Risk Management,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,stop_loss_and_exit_rules,Stop-Loss and Exit Rules,risk_management,Risk Management,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,drawdown_management,Drawdown Management,risk_management,Risk Management,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,trade_planning_and_preparation,Trade Planning and Preparation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,google:pSUJAQAAMAAJ,430,pSUJAQAAMAAJ,,,,Market Wizards,Jack D. Schwager,system_iteration_and_continuous_improvement,System Iteration and Continuous Improvement,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,asset_allocation,Asset Allocation,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,portfolio_rebalancing,Portfolio Rebalancing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,time_horizon_and_goal_based_investing,Time Horizon and Goal-Based Investing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,loss_aversion_and_drawdown_psychology,Loss Aversion and Drawdown Psychology,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780393325355,431,3cioifqOLxkC,9780393325355,9780393325355,0393325350,A Random Walk Down Wall Street,Burton Gordon Malkiel,overtrading_and_impulse_control,Overtrading and Impulse Control,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,asset_allocation,Asset Allocation,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,time_horizon_and_goal_based_investing,Time Horizon and Goal-Based Investing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,overtrading_and_impulse_control,Overtrading and Impulse Control,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781119404521,432,hMY2DwAAQBAJ,9781119404521,9781119404521,1119404525,The Little Book of Common Sense Investing,John C. Bogle,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781459607156,433,NYh93U24mesC,9781459607156,9781459607156,1459607155,The Little Book That Builds Wealth,Pat Dorsey,business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781459607156,433,NYh93U24mesC,9781459607156,9781459607156,1459607155,The Little Book That Builds Wealth,Pat Dorsey,earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781459607156,433,NYh93U24mesC,9781459607156,9781459607156,1459607155,The Little Book That Builds Wealth,Pat Dorsey,intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781459607156,433,NYh93U24mesC,9781459607156,9781459607156,1459607155,The Little Book That Builds Wealth,Pat Dorsey,valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781459607156,433,NYh93U24mesC,9781459607156,9781459607156,1459607155,The Little Book That Builds Wealth,Pat Dorsey,margin_of_safety,Margin of Safety,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9781459607156,433,NYh93U24mesC,9781459607156,9781459607156,1459607155,The Little Book That Builds Wealth,Pat Dorsey,financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,market_participants_and_incentives,Market Participants and Incentives,market_foundations,Market Foundations,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,asset_allocation,Asset Allocation,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,portfolio_rebalancing,Portfolio Rebalancing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,time_horizon_and_goal_based_investing,Time Horizon and Goal-Based Investing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,overtrading_and_impulse_control,Overtrading and Impulse Control,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T05:34:25+00:00,manual_audit,isbn13:9780071423472,434,cb6_SJN09qoC,9780071423472,9780071423472,0071423478,The Four Pillars of Investing,William J. Bernstein,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Imported from docs/audit_notes.md (v0.1, 2026-05-12)"
2026-05-16T07:51:47+00:00,manual,isbn13:9780071376952,114,aSDkFQtysy8C,9780071376952,9780071376952,007137695X,Active Portfolio Management: A Quantitative Approach for Producing Superior Returns and Selecting Superior Returns and Controlling Risk,"Richard C. Grinold, Ronald N. Kahn",risk_reward_and_expectancy,Risk-Reward and Expectancy,risk_management,Risk Management,1.0,confirmed,Central framework: alpha/residual return is evaluated against active risk through information ratio and value added. Ch. 5 residual risk/return and Ch. 6 Fundamental Law.
2026-05-16T07:52:08+00:00,manual,isbn13:9780071376952,114,aSDkFQtysy8C,9780071376952,9780071376952,007137695X,Active Portfolio Management: A Quantitative Approach for Producing Superior Returns and Selecting Superior Returns and Controlling Risk,"Richard C. Grinold, Ronald N. Kahn",risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Repeatedly frames active management as maximizing expected active return while penalizing active/residual risk. Ch. 4, Ch. 5, Ch. 12."
2026-05-16T07:52:41+00:00,manual,isbn13:9780071376952,114,aSDkFQtysy8C,9780071376952,9780071376952,007137695X,Active Portfolio Management: A Quantitative Approach for Producing Superior Returns and Selecting Superior Returns and Controlling Risk,"Richard C. Grinold, Ronald N. Kahn",passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,Strong active-vs-benchmark framing: hold benchmark when forecasts match consensus; active management exists when forecasts differ. Ch. 2 and Ch. 16.
2026-05-16T07:52:58+00:00,manual,isbn13:9780071376952,114,aSDkFQtysy8C,9780071376952,9780071376952,007137695X,Active Portfolio Management: A Quantitative Approach for Producing Superior Returns and Selecting Superior Returns and Controlling Risk,"Richard C. Grinold, Ronald N. Kahn",position_sizing,Position Sizing,risk_management,Risk Management,1.0,confirmed,"Portfolio construction converts alphas, covariance estimates, costs, and risk aversion into active holdings. Ch. 12."
2026-05-16T07:53:15+00:00,manual,isbn13:9780071376952,114,aSDkFQtysy8C,9780071376952,9780071376952,007137695X,Active Portfolio Management: A Quantitative Approach for Producing Superior Returns and Selecting Superior Returns and Controlling Risk,"Richard C. Grinold, Ronald N. Kahn",exposure_and_concentration_limits,Exposure and Concentration Limits,risk_management,Risk Management,1.0,confirmed,"Teaches factor exposures, benchmark/cash neutrality, control variables, sector and size exposure matching, and avoiding unintended concentration. Ch. 3, 11, 12, 14."
2026-05-16T07:53:39+00:00,manual,isbn13:9780071376952,114,aSDkFQtysy8C,9780071376952,9780071376952,007137695X,Active Portfolio Management: A Quantitative Approach for Producing Superior Returns and Selecting Superior Returns and Controlling Risk,"Richard C. Grinold, Ronald N. Kahn",strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Formalizes the active management process from raw information to refined forecasts to portfolio construction; Fundamental Law defines skill/breadth constraints. Ch. 1, 6, 10, 16."
